ID          Chr   Input_Pos    Male_Map  Female_Map
M698         3    10.83558    10.83558    13.54448
M699         3    10.91998    10.91998    13.64997
M700         3    10.92268    10.92268    13.65335
M701         3    11.00247    11.00247    13.75309
M702         3    11.24311    11.24311    14.05389
M703         3    11.33903    11.33903    14.17379
M704         3    11.51606    11.51606    14.39507
M705         3    11.56003    11.56003    14.45004
M706         3    11.65818    11.65818    14.57273
M707         3    12.19525    12.19525    15.24406
M708         3    12.20985    12.20985    15.26231
M709         3    12.51444    12.51444    15.64305
M710         3    12.84408    12.84408    16.05510
M711         3    13.86846    13.86846    17.33557
M712         3    14.28805    14.28805    17.86006
M713         3    14.53224    14.53224    18.16530
M714         3    14.59224    14.59224    18.24030
M715         3    14.62074    14.62074    18.27593
M716         3    14.62609    14.62609    18.28261
M717         3    14.93545    14.93545    18.66931
M718         3    15.09640    15.09640    18.87050
M719         3    15.99092    15.99092    19.98865
M720         3    16.14657    16.14657    20.18321
M721         3    16.15929    16.15929    20.19911
M722         3    16.17725    16.17725    20.22156
M723         3    16.20100    16.20100    20.25125
M724         3    16.22019    16.22019    20.27524
M725         3    16.28074    16.28074    20.35092
M726         3    16.70937    16.70937    20.88671
M727         3    16.84346    16.84346    21.05432
M728         3    17.10530    17.10530    21.38162
M729         3    17.20544    17.20544    21.50680
M730         3    17.55473    17.55473    21.94341
M731         3    17.69695    17.69695    22.12119
M732         3    18.07458    18.07458    22.59323
M733         3    18.25375    18.25375    22.81719
M734         3    18.59636    18.59636    23.24545
M735         3    18.67179    18.67179    23.33974
M736         3    18.81905    18.81905    23.52381
M737         3    19.74665    19.74665    24.68331
M738         3    19.79068    19.79068    24.73835
M739         3    19.91918    19.91918    24.89898
M740         3    20.24973    20.24973    25.31216
M741         3    21.43994    21.43994    26.79993
M742         3    21.75459    21.75459    27.19324
M743         3    22.43968    22.43968    28.04960
M744         3    22.60434    22.60434    28.25543
M745         3    22.68365    22.68365    28.35456
M746         3    22.96006    22.96006    28.70007
M747         3    23.06278    23.06278    28.82848
M748         3    23.15081    23.15081    28.93851
M749         3    23.32107    23.32107    29.15134
M750         3    23.52110    23.52110    29.40138
M751         3    24.00796    24.00796    30.00995
M752         3    24.77699    24.77699    30.97124
M753         3    24.95877    24.95877    31.19846
M754         3    25.24522    25.24522    31.55653
M755         3    25.43535    25.43535    31.79419
M756         3    25.92719    25.92719    32.40899
M757         3    26.02254    26.02254    32.52817
M758         3    27.81988    27.81988    34.77485
M759         3    27.84734    27.84734    34.80917
M760         3    28.14877    28.14877    35.18596
M761         3    28.36298    28.36298    35.45372
M762         3    28.80588    28.80588    36.00735
M763         3    29.04515    29.04515    36.30644
M764         3    29.69659    29.69659    37.12074
M765         3    29.69660    29.69660    37.12075
M766         3    30.36407    30.36407    37.95509
M767         3    30.58229    30.58229    38.22786
M768         3    30.93812    30.93812    38.67265
M769         3    31.26009    31.26009    39.07511
M770         3    31.55139    31.55139    39.43924
M771         3    31.91940    31.91940    39.89925
M772         3    32.50457    32.50457    40.63071
M773         3    32.54036    32.54036    40.67545
M774         3    33.20931    33.20931    41.51164
M775         3    33.34734    33.34734    41.68418
M776         3    33.57028    33.57028    41.96285
M777         3    34.22751    34.22751    42.78439
M778         3    34.26027    34.26027    42.82534
M779         3    34.69857    34.69857    43.37321
M780         3    34.96757    34.96757    43.70946
M781         3    35.34420    35.34420    44.18025
M782         3    35.88636    35.88636    44.85795
M783         3    38.17419    38.17419    47.71774
M784         3    38.36795    38.36795    47.95994
M785         3    38.66346    38.66346    48.32932
M786         3    38.72074    38.72074    48.40093
M787         3    38.87639    38.87639    48.59549
M788         3    40.17830    40.17830    50.22288
M789         3    40.39425    40.39425    50.49281
M790         3    40.52102    40.52102    50.65127
M791         3    40.53029    40.53029    50.66286
M792         3    40.65396    40.65396    50.81745
M793         3    40.74535    40.74535    50.93169
M794         3    40.96724    40.96724    51.20905
M795         3    41.25802    41.25802    51.57252
M796         3    42.11819    42.11819    52.64774
M797         3    42.22345    42.22345    52.77931
M798         3    42.76639    42.76639    53.45799
M799         3    42.93755    42.93755    53.67194
M800         3    43.02239    43.02239    53.77799
M801         3    43.75459    43.75459    54.69324
M802         3    43.86714    43.86714    54.83393
M803         3    44.00437    44.00437    55.00546
M804         3    44.18442    44.18442    55.23053
M805         3    44.25287    44.25287    55.31609
M806         3    44.53721    44.53721    55.67151
M807         3    45.45001    45.45001    56.81251
M808         3    45.46211    45.46211    56.82764
M809         3    45.67395    45.67395    57.09244
M810         3    45.67638    45.67638    57.09548
M811         3    46.66266    46.66266    58.32833
M812         3    47.46072    47.46072    59.32590
M813         3    47.69954    47.69954    59.62443
M814         3    47.78279    47.78279    59.72849
M815         3    47.79532    47.79532    59.74415
M816         3    47.93482    47.93482    59.91853
M817         3    47.98292    47.98292    59.97865
M818         3    48.27118    48.27118    60.33898
M819         3    48.29291    48.29291    60.36614
M820         3    48.45220    48.45220    60.56525
M821         3    49.30511    49.30511    61.63139
M822         3    49.55675    49.55675    61.94594
M823         3    49.59773    49.59773    61.99716
M824         3    49.88553    49.88553    62.35691
M825         3    50.22836    50.22836    62.78545
M826         3    50.30476    50.30476    62.88095
M827         3    50.51483    50.51483    63.14354
M828         3    50.53676    50.53676    63.17095
M829         3    51.43361    51.43361    64.29201
M830         3    51.62468    51.62468    64.53085
M831         3    52.13427    52.13427    65.16784
M832         3    52.48038    52.48038    65.60048
M833         3    52.53461    52.53461    65.66826
M834         3    52.54413    52.54413    65.68016
M835         3    53.44168    53.44168    66.80210
M836         3    53.56175    53.56175    66.95219
M837         3    53.64196    53.64196    67.05245
M838         3    53.87916    53.87916    67.34895
M839         3    53.99226    53.99226    67.49032
M840         3    54.24198    54.24198    67.80248
M841         3    54.27365    54.27365    67.84206
M842         3    54.83436    54.83436    68.54295
M843         3    55.02174    55.02174    68.77717
M844         3    55.71539    55.71539    69.64424
M845         3    56.46489    56.46489    70.58111
M846         3    56.98872    56.98872    71.23590
M847         3    57.17853    57.17853    71.47316
M848         3    57.89448    57.89448    72.36810
M849         3    58.03715    58.03715    72.54644
M850         3    58.29911    58.29911    72.87389
M851         3    58.94991    58.94991    73.68739
M852         3    59.50739    59.50739    74.38424
M853         3    60.23718    60.23718    75.29648
M854         3    61.23623    61.23623    76.54529
M855         3    61.57148    61.57148    76.96435
M856         3    61.68583    61.68583    77.10729
M857         3    62.57092    62.57092    78.21365
M858         3    62.66249    62.66249    78.32811
M859         3    63.23649    63.23649    79.04561
M860         3    63.44529    63.44529    79.30661
M861         3    64.13272    64.13272    80.16590
M862         3    64.21465    64.21465    80.26831
M863         3    64.45429    64.45429    80.56786
M864         3    65.04297    65.04297    81.30371
M865         3    65.11631    65.11631    81.39539
M866         3    65.43142    65.43142    81.78928
M867         3    65.75609    65.75609    82.19511
M868         3    66.06590    66.06590    82.58237
M869         3    66.30549    66.30549    82.88186
M870         3    66.42377    66.42377    83.02971
M871         3    66.62892    66.62892    83.28615
M872         3    66.87354    66.87354    83.59193
M873         3    67.40677    67.40677    84.25846
M874         3    67.68848    67.68848    84.61060
M875         3    68.57491    68.57491    85.71864
M876         3    68.63871    68.63871    85.79839
M877         3    68.71375    68.71375    85.89219
M878         3    68.83406    68.83406    86.04258
M879         3    68.94938    68.94938    86.18673
M880         3    69.41342    69.41342    86.76677
M881         3    69.50552    69.50552    86.88190
M882         3    69.50700    69.50700    86.88375
