ID          Chr   Input_Pos    Male_Map  Female_Map
M698         3    10.04560    10.04560    12.55700
M699         3    10.09857    10.09857    12.62321
M700         3    10.34116    10.34116    12.92645
M701         3    10.50354    10.50354    13.12942
M702         3    10.56075    10.56075    13.20094
M703         3    12.22490    12.22490    15.28112
M704         3    12.49927    12.49927    15.62409
M705         3    13.15792    13.15792    16.44740
M706         3    13.16480    13.16480    16.45600
M707         3    14.09599    14.09599    17.61999
M708         3    14.42437    14.42437    18.03046
M709         3    14.71350    14.71350    18.39187
M710         3    14.77678    14.77678    18.47097
M711         3    15.13234    15.13234    18.91542
M712         3    15.18956    15.18956    18.98695
M713         3    15.21996    15.21996    19.02495
M714         3    15.73475    15.73475    19.66844
M715         3    15.89279    15.89279    19.86599
M716         3    16.40326    16.40326    20.50408
M717         3    16.41556    16.41556    20.51945
M718         3    16.77689    16.77689    20.97111
M719         3    17.10234    17.10234    21.37792
M720         3    17.29056    17.29056    21.61320
M721         3    17.56260    17.56260    21.95325
M722         3    17.66019    17.66019    22.07524
M723         3    18.67045    18.67045    23.33806
M724         3    18.69050    18.69050    23.36313
M725         3    18.97570    18.97570    23.71963
M726         3    19.00442    19.00442    23.75552
M727         3    19.75941    19.75941    24.69926
M728         3    19.86761    19.86761    24.83451
M729         3    19.93932    19.93932    24.92415
M730         3    20.27290    20.27290    25.34112
M731         3    20.97262    20.97262    26.21578
M732         3    21.36295    21.36295    26.70369
M733         3    21.73181    21.73181    27.16476
M734         3    21.84497    21.84497    27.30621
M735         3    22.06703    22.06703    27.58379
M736         3    22.12295    22.12295    27.65369
M737         3    22.38820    22.38820    27.98525
M738         3    23.24743    23.24743    29.05929
M739         3    23.39704    23.39704    29.24630
M740         3    24.18682    24.18682    30.23353
M741         3    24.77563    24.77563    30.96954
M742         3    25.30660    25.30660    31.63325
M743         3    25.60492    25.60492    32.00615
M744         3    26.10693    26.10693    32.63366
M745         3    26.95841    26.95841    33.69801
M746         3    27.05893    27.05893    33.82366
M747         3    27.54602    27.54602    34.43252
M748         3    27.62212    27.62212    34.52765
M749         3    27.84586    27.84586    34.80732
M750         3    28.23825    28.23825    35.29781
M751         3    28.56414    28.56414    35.70517
M752         3    28.56944    28.56944    35.71180
M753         3    28.59697    28.59697    35.74621
M754         3    29.11241    29.11241    36.39051
M755         3    29.25611    29.25611    36.57014
M756         3    29.28155    29.28155    36.60194
M757         3    30.18760    30.18760    37.73450
M758         3    30.20931    30.20931    37.76164
M759         3    30.72229    30.72229    38.40286
M760         3    30.86946    30.86946    38.58682
M761         3    31.27027    31.27027    39.08784
M762         3    31.52463    31.52463    39.40579
M763         3    31.62595    31.62595    39.53244
M764         3    31.78578    31.78578    39.73222
M765         3    31.80198    31.80198    39.75248
M766         3    32.24409    32.24409    40.30511
M767         3    32.32810    32.32810    40.41013
M768         3    32.52855    32.52855    40.66069
M769         3    32.58127    32.58127    40.72659
M770         3    33.21385    33.21385    41.51731
M771         3    34.06271    34.06271    42.57839
M772         3    34.52754    34.52754    43.15942
M773         3    34.57010    34.57010    43.21263
M774         3    34.86526    34.86526    43.58158
M775         3    35.40437    35.40437    44.25546
M776         3    35.43503    35.43503    44.29379
M777         3    35.47002    35.47002    44.33753
M778         3    35.64354    35.64354    44.55443
M779         3    35.95071    35.95071    44.93839
M780         3    36.06407    36.06407    45.08009
M781         3    36.21399    36.21399    45.26749
M782         3    36.53873    36.53873    45.67341
M783         3    36.68737    36.68737    45.85921
M784         3    37.07383    37.07383    46.34229
M785         3    37.30167    37.30167    46.62709
M786         3    37.36183    37.36183    46.70229
M787         3    37.63477    37.63477    47.04346
M788         3    38.74570    38.74570    48.43213
M789         3    38.82276    38.82276    48.52845
M790         3    38.97385    38.97385    48.71731
M791         3    39.07736    39.07736    48.84670
M792         3    39.22867    39.22867    49.03584
M793         3    39.34355    39.34355    49.17944
M794         3    39.37596    39.37596    49.21995
M795         3    39.40545    39.40545    49.25681
M796         3    39.78584    39.78584    49.73230
M797         3    40.20898    40.20898    50.26123
M798         3    40.39441    40.39441    50.49301
M799         3    40.80756    40.80756    51.00945
M800         3    41.95492    41.95492    52.44365
M801         3    42.29605    42.29605    52.87006
M802         3    42.84150    42.84150    53.55188
M803         3    43.66757    43.66757    54.58446
M804         3    43.88875    43.88875    54.86094
M805         3    43.88925    43.88925    54.86156
M806         3    44.09232    44.09232    55.11540
M807         3    44.16185    44.16185    55.20231
M808         3    44.55740    44.55740    55.69675
M809         3    44.58082    44.58082    55.72603
M810         3    44.70420    44.70420    55.88025
M811         3    45.48138    45.48138    56.85173
M812         3    46.53097    46.53097    58.16371
M813         3    46.73139    46.73139    58.41424
M814         3    46.85134    46.85134    58.56417
M815         3    47.01586    47.01586    58.76983
M816         3    47.38403    47.38403    59.23004
M817         3    47.55307    47.55307    59.44134
M818         3    48.15231    48.15231    60.19039
M819         3    48.27073    48.27073    60.33841
M820         3    48.60369    48.60369    60.75461
M821         3    48.96850    48.96850    61.21063
M822         3    48.97221    48.97221    61.21526
M823         3    49.24433    49.24433    61.55541
M824         3    49.28942    49.28942    61.61178
M825         3    49.39400    49.39400    61.74250
M826         3    49.46142    49.46142    61.82678
M827         3    50.07761    50.07761    62.59701
M828         3    51.12948    51.12948    63.91185
M829         3    51.39928    51.39928    64.24910
M830         3    51.52429    51.52429    64.40536
M831         3    51.64500    51.64500    64.55625
M832         3    51.75479    51.75479    64.69349
M833         3    51.98236    51.98236    64.97795
M834         3    52.12695    52.12695    65.15869
M835         3    52.34237    52.34237    65.42796
M836         3    53.98982    53.98982    67.48727
M837         3    54.42032    54.42032    68.02540
M838         3    54.43909    54.43909    68.04886
M839         3    54.62602    54.62602    68.28253
M840         3    55.01498    55.01498    68.76873
M841         3    55.48194    55.48194    69.35242
M842         3    55.81499    55.81499    69.76874
M843         3    55.97480    55.97480    69.96850
M844         3    56.20230    56.20230    70.25288
M845         3    56.26763    56.26763    70.33454
M846         3    56.35363    56.35363    70.44204
M847         3    56.42717    56.42717    70.53396
M848         3    56.54275    56.54275    70.67844
M849         3    57.24225    57.24225    71.55281
M850         3    57.87050    57.87050    72.33813
M851         3    58.53448    58.53448    73.16810
M852         3    58.56865    58.56865    73.21081
M853         3    58.72849    58.72849    73.41061
M854         3    58.90589    58.90589    73.63236
M855         3    59.27507    59.27507    74.09384
M856         3    59.90596    59.90596    74.88245
M857         3    60.07891    60.07891    75.09864
M858         3    60.55092    60.55092    75.68865
M859         3    60.72640    60.72640    75.90800
M860         3    60.85035    60.85035    76.06294
M861         3    60.86328    60.86328    76.07910
M862         3    61.27344    61.27344    76.59180
M863         3    61.31897    61.31897    76.64871
M864         3    61.92227    61.92227    77.40284
M865         3    62.35372    62.35372    77.94215
M866         3    62.35767    62.35767    77.94709
M867         3    62.74376    62.74376    78.42970
M868         3    62.97533    62.97533    78.71916
M869         3    63.03746    63.03746    78.79682
M870         3    63.25236    63.25236    79.06545
M871         3    63.39351    63.39351    79.24189
M872         3    64.43750    64.43750    80.54688
M873         3    64.69079    64.69079    80.86349
M874         3    64.70786    64.70786    80.88482
M875         3    65.91119    65.91119    82.38899
M876         3    66.31218    66.31218    82.89023
M877         3    66.44099    66.44099    83.05124
M878         3    66.46942    66.46942    83.08678
M879         3    66.57609    66.57609    83.22011
M880         3    68.40063    68.40063    85.50079
M881         3    68.49455    68.49455    85.61819
M882         3    68.54546    68.54546    85.68183
