ID          Chr    Position
M1362        5    28.63942
M1363        5    29.28095
M1364        5    29.42215
M1365        5    29.77480
M1366        5    29.86590
M1367        5    30.97865
M1368        5    31.49768
M1369        5    31.56885
M1370        5    31.71201
M1371        5    32.46568
M1372        5    32.99854
M1373        5    33.22588
M1374        5    33.26154
M1375        5    33.81783
M1376        5    34.04927
M1377        5    34.09838
M1378        5    34.53014
M1379        5    34.64828
M1380        5    35.03966
M1381        5    35.05451
M1382        5    35.31602
M1383        5    35.33990
M1384        5    35.45948
M1385        5    35.88368
M1386        5    36.97940
M1387        5    37.17650
M1388        5    38.25694
M1389        5    38.38418
M1390        5    38.54108
M1391        5    38.72541
M1392        5    38.89252
M1393        5    39.00429
M1394        5    39.19802
M1395        5    39.50536
M1396        5    39.54063
M1397        5    39.74739
M1398        5    40.59324
M1399        5    41.01147
M1400        5    41.05203
M1401        5    41.27642
M1402        5    41.58440
M1403        5    41.66571
M1404        5    41.85595
M1405        5    42.10326
M1406        5    42.80235
M1407        5    43.24236
M1408        5    43.56407
M1409        5    43.59118
M1410        5    43.60953
M1411        5    43.65326
M1412        5    44.41945
M1413        5    44.63708
M1414        5    45.10359
M1415        5    46.06084
M1416        5    46.73151
M1417        5    46.81701
M1418        5    47.49832
M1419        5    47.80313
M1420        5    48.87506
M1421        5    48.96648
M1422        5    49.14260
M1423        5    49.63316
M1424        5    49.98095
M1425        5    50.61330
M1426        5    50.67725
M1427        5    50.71508
M1428        5    50.89219
M1429        5    51.08355
M1430        5    51.12982
M1431        5    51.74124
M1432        5    52.58724
M1433        5    52.94455
M1434        5    53.22823
M1435        5    53.23158
M1436        5    53.48679
M1437        5    54.39602
M1438        5    54.50390
M1439        5    54.75532
M1440        5    54.87810
M1441        5    54.98942
M1442        5    55.34169
M1443        5    55.99475
M1444        5    56.16694
M1445        5    56.60401
M1446        5    56.60605
M1447        5    56.66049
M1448        5    57.51095
M1449        5    57.52089
M1450        5    57.52519
M1451        5    57.76030
M1452        5    58.10050
M1453        5    58.11784
M1454        5    58.90298
M1455        5    59.29257
M1456        5    59.32329
M1457        5    59.62899
M1458        5    59.70284
M1459        5    59.75022
M1460        5    59.75083
M1461        5    60.16639
M1462        5    60.69768
M1463        5    60.79093
M1464        5    60.79663
M1465        5    60.84709
M1466        5    60.85953
M1467        5    61.09211
M1468        5    61.13670
M1469        5    61.17502
M1470        5    61.32708
M1471        5    61.51410
M1472        5    61.52382
M1473        5    61.64738
M1474        5    61.98710
M1475        5    62.08733
M1476        5    62.49417
M1477        5    62.62160
M1478        5    62.86658
M1479        5    63.81787
M1480        5    63.87039
M1481        5    64.41041
M1482        5    64.44334
M1483        5    65.05034
M1484        5    65.23730
M1485        5    65.27528
M1486        5    65.31600
M1487        5    65.33732
M1488        5    65.83201
M1489        5    66.09931
M1490        5    66.34039
M1491        5    66.37548
M1492        5    66.73693
M1493        5    66.74173
M1494        5    66.87949
M1495        5    67.24635
M1496        5    67.85954
M1497        5    68.26827
M1498        5    68.70614
M1499        5    68.84558
M1500        5    69.09743
M1501        5    69.91912
M1502        5    69.95554
M1503        5    70.23359
M1504        5    71.08234
M1505        5    71.60810
M1506        5    72.03865
M1507        5    72.19911
M1508        5    72.20786
M1509        5    73.03999
M1510        5    74.24763
M1511        5    74.34644
M1512        5    74.56955
M1513        5    74.70041
M1514        5    74.79561
M1515        5    75.45488
M1516        5    75.68507
M1517        5    76.13265
M1518        5    76.13399
M1519        5    76.85200
M1520        5    76.86922
M1521        5    76.87754
M1522        5    77.07376
M1523        5    77.20113
M1524        5    77.86492
M1525        5    77.90823
M1526        5    78.09111
M1527        5    78.13844
M1528        5    78.83118
M1529        5    78.85350
M1530        5    79.29750
M1531        5    79.31803
M1532        5    79.97855
M1533        5    80.29911
M1534        5    80.32767
M1535        5    80.57674
M1536        5    81.14265
M1537        5    81.32311
M1538        5    81.78692
M1539        5    82.14446
M1540        5    82.33931
M1541        5    82.94495
M1542        5    83.69193
M1543        5    84.15426
M1544        5    84.70994
M1545        5    84.71239
M1546        5    85.19791
M1547        5    85.19991
M1548        5    85.37900
M1549        5    86.22417
M1550        5    86.61012
M1551        5    87.01480
M1552        5    87.23694
M1553        5    87.27463
M1554        5    87.44306
M1555        5    87.58573
M1556        5    87.93629
M1557        5    88.32327
M1558        5    88.64425
M1559        5    89.09559
M1560        5    89.17886
M1561        5    90.06426
M1562        5    90.13726
M1563        5    90.19460
M1564        5    90.39150
M1565        5    90.87797
M1566        5    90.90316
M1567        5    90.99949
M1568        5    91.03302
M1569        5    91.15902
M1570        5    92.48713
M1571        5    93.18900
M1572        5    93.79630
M1573        5    93.82483
M1574        5    94.39394
M1575        5    94.44561
M1576        5    94.67724
M1577        5    95.12635
M1578        5    95.22277
M1579        5    95.54378
M1580        5    95.75436
M1581        5    95.80357
M1582        5    95.81382
M1583        5    95.90137
M1584        5    95.99521
M1585        5    96.11174
M1586        5    96.32788
M1587        5    97.17019
M1588        5    97.26263
M1589        5    97.58591
M1590        5    97.80128
M1591        5    97.88199
M1592        5    97.88540
M1593        5    98.55976
M1594        5    98.78816
M1595        5    98.79937
M1596        5    98.91584
M1597        5    99.21762
M1598        5    99.40162
M1599        5    99.62535
M1600        6     0.67913
M1601        6     0.85737
M1602        6     2.06929
M1603        6     2.29248
M1604        6     2.29437
M1605        6     2.48070
M1606        6     3.07419
M1607        6     3.22958
M1608        6     3.29124
M1609        6     3.31803
M1610        6     3.42062
M1611        6     3.65077
M1612        6     3.73680
M1613        6     3.89516
M1614        6     4.17272
M1615        6     4.29717
M1616        6     4.57469
M1617        6     4.98387
M1618        6     5.10158
M1619        6     5.55658
M1620        6     6.94009
M1621        6     7.15490
M1622        6     8.64775
M1623        6     8.77198
M1624        6     8.86903
M1625        6     9.04197
M1626        6     9.07601
M1627        6     9.75259
M1628        6     9.84728
M1629        6     9.87244
M1630        6    10.40241
M1631        6    10.59049
M1632        6    10.72797
M1633        6    11.00045
M1634        6    11.00861
M1635        6    11.11869
M1636        6    12.98456
M1637        6    13.09752
M1638        6    14.12964
M1639        6    14.16356
M1640        6    14.28941
M1641        6    14.29765
M1642        6    14.88540
M1643        6    14.92260
M1644        6    14.96801
M1645        6    15.10931
M1646        6    15.44047
M1647        6    16.47346
M1648        6    17.18017
M1649        6    17.24150
M1650        6    17.24699
M1651        6    17.52023
M1652        6    17.66602
M1653        6    17.68463
M1654        6    17.82996
M1655        6    18.03122
M1656        6    18.15323
M1657        6    18.90215
M1658        6    19.15044
M1659        6    19.34913
M1660        6    19.72414
M1661        6    20.17483
M1662        6    20.51519
M1663        6    21.11859
M1664        6    21.37661
M1665        6    21.38375
M1666        6    21.61329
